provider_code,event_at,type,amount,location,status,is_injected_anomaly,scenario_label
rocket_sim,2026-07-10T16:10:09Z,cash_out,1200,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:10:14Z,cash_out,5250,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:10:43Z,cash_in,2300,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:11:32Z,cash_out,2050,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:12:07Z,cash_in,2300,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:12:20Z,cash_out,2150,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:12:37Z,cash_in,2400,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:13:06Z,cash_in,3000,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:13:37Z,cash_in,650,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:13:43Z,cash_in,4700,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:14:22Z,cash_out,2150,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:14:30Z,cash_in,5750,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:14:39Z,cash_in,1150,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:15:00Z,cash_in,2400,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:15:04Z,cash_out,4150,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:15:31Z,cash_out,2850,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:15:40Z,cash_out,3300,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:15:42Z,cash_out,2700,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:16:01Z,cash_in,3400,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:16:57Z,cash_in,3400,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:17:13Z,cash_in,2000,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:18:29Z,cash_in,3600,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:20:37Z,cash_in,200,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:20:39Z,cash_out,2800,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:20:55Z,cash_in,1650,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:21:02Z,cash_out,1850,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:21:05Z,cash_out,650,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:21:09Z,cash_out,2600,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:21:13Z,cash_in,1050,"Ambarkhana, Sylhet",failed,0,normal
bkash_sim,2026-07-10T16:21:35Z,cash_out,6350,"Zindabazar, Sylhet",failed,0,normal
rocket_sim,2026-07-10T16:21:38Z,cash_in,950,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:22:11Z,cash_in,1450,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:23:29Z,cash_in,3700,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:25:04Z,cash_in,650,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:25:24Z,cash_in,2500,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:26:01Z,cash_out,11700,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:26:08Z,cash_in,2000,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:26:10Z,cash_out,12300,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:26:12Z,cash_out,8100,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:26:13Z,cash_out,1500,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:26:28Z,cash_out,2450,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:26:44Z,cash_out,2200,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:26:50Z,cash_in,2550,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:27:05Z,cash_in,1650,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:27:53Z,cash_out,1100,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:28:09Z,cash_out,2800,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:30:12Z,cash_out,3150,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:30:50Z,cash_in,5850,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:31:45Z,cash_out,850,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:33:01Z,cash_out,3000,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:33:57Z,cash_in,1600,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:34:01Z,cash_in,5650,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:34:18Z,cash_out,2200,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:34:26Z,cash_in,1150,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:35:02Z,cash_in,1600,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:35:24Z,cash_out,3250,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:35:59Z,cash_out,6600,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:35:59Z,cash_out,8950,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:36:08Z,cash_out,1650,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:37:20Z,cash_out,1950,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:37:27Z,cash_out,400,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:37:29Z,cash_in,2150,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:37:33Z,cash_out,1250,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:38:11Z,cash_in,4100,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:38:30Z,cash_out,1250,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:38:58Z,cash_out,10250,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:39:21Z,cash_in,5100,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:39:37Z,cash_out,2000,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:40:00Z,cash_in,2150,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:40:07Z,cash_out,2450,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:40:20Z,cash_in,1150,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:40:27Z,cash_out,2250,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:40:47Z,cash_out,2300,"Shahjalal Uposhahar, Sylhet",pending,0,normal
bkash_sim,2026-07-10T16:41:14Z,cash_out,750,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:42:25Z,cash_out,1550,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:42:31Z,cash_in,1850,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:43:11Z,cash_in,700,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:44:19Z,cash_in,4450,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:45:10Z,cash_out,5400,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:45:40Z,cash_out,4000,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:45:54Z,cash_in,1850,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:46:13Z,cash_in,1050,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:46:17Z,cash_in,2650,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:46:34Z,cash_in,1550,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:46:56Z,cash_in,1550,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:47:05Z,cash_in,1850,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:47:25Z,cash_in,950,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:47:27Z,cash_in,2500,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:47:32Z,cash_in,1550,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:47:44Z,cash_in,750,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:47:49Z,cash_out,2300,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:48:00Z,cash_out,3000,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:48:00Z,cash_in,1750,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:48:01Z,cash_in,2100,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:48:07Z,cash_out,8000,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:48:08Z,cash_out,2400,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:48:24Z,cash_out,3600,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:48:35Z,cash_in,5650,"Shahjalal Uposhahar, Sylhet",pending,0,normal
bkash_sim,2026-07-10T16:48:56Z,cash_in,1850,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:49:23Z,cash_out,2100,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:49:26Z,cash_in,1900,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:50:38Z,cash_out,6100,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:50:40Z,cash_out,650,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:51:54Z,cash_in,2300,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:52:01Z,cash_out,1850,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:52:21Z,cash_in,800,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:52:45Z,cash_in,1050,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:54:07Z,cash_out,4350,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:54:08Z,cash_out,3400,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:54:55Z,cash_out,1600,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:54:59Z,cash_out,2200,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:55:10Z,cash_in,2250,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:55:33Z,cash_out,2600,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:55:34Z,cash_in,500,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:56:04Z,cash_out,4750,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:56:08Z,cash_out,6700,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:56:15Z,cash_out,550,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:57:15Z,cash_in,9050,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:57:27Z,cash_out,5200,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:57:32Z,cash_in,1850,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:58:06Z,cash_out,1850,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T16:58:34Z,cash_out,2650,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T16:58:38Z,cash_in,700,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:58:53Z,cash_in,4150,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T16:59:03Z,cash_in,1100,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:00:35Z,cash_in,1350,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:01:24Z,cash_in,1400,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:01:39Z,cash_out,2400,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:01:47Z,cash_out,1850,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:01:52Z,cash_out,3450,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:01:57Z,cash_in,5050,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:02:02Z,cash_out,2350,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:02:10Z,cash_out,2100,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:02:18Z,cash_out,2700,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:02:37Z,cash_in,1600,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:02:45Z,cash_out,11200,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:02:49Z,cash_in,3250,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:03:35Z,cash_in,6400,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:04:52Z,cash_in,3200,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:05:03Z,cash_out,10550,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:05:33Z,cash_out,3900,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:06:56Z,cash_in,1700,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:06:56Z,cash_out,1000,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:08:20Z,cash_in,550,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:08:27Z,cash_out,1000,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:08:32Z,cash_out,3600,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:09:22Z,cash_in,1600,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:09:23Z,cash_in,5650,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:10:04Z,cash_in,4400,"Shahjalal Uposhahar, Sylhet",failed,0,normal
rocket_sim,2026-07-10T17:10:11Z,cash_out,1150,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:11:38Z,cash_in,2050,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:12:36Z,cash_in,3400,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:12:40Z,cash_out,2400,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:13:08Z,cash_out,3250,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:13:31Z,cash_out,6350,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:13:47Z,cash_in,2000,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:14:14Z,cash_out,1050,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:14:36Z,cash_out,3400,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:14:40Z,cash_out,3750,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:14:56Z,cash_in,950,"Ambarkhana, Sylhet",failed,0,normal
rocket_sim,2026-07-10T17:15:09Z,cash_in,2700,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:15:43Z,cash_out,7550,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:15:52Z,cash_out,3350,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:16:10Z,cash_out,1800,"Shahjalal Uposhahar, Sylhet",failed,0,normal
rocket_sim,2026-07-10T17:16:14Z,cash_in,850,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:16:34Z,cash_out,1300,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:16:52Z,cash_in,1700,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:16:59Z,cash_out,1050,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:18:15Z,cash_in,2150,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:18:17Z,cash_out,1050,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:18:20Z,cash_in,350,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:18:33Z,cash_out,1600,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:19:10Z,cash_in,1850,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:20:07Z,cash_out,7550,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:20:12Z,cash_in,2000,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:20:33Z,cash_out,2450,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:21:01Z,cash_out,1900,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:21:04Z,cash_in,1050,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:21:24Z,cash_out,2850,"Ambarkhana, Sylhet",failed,0,normal
bkash_sim,2026-07-10T17:22:26Z,cash_in,2350,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:22:28Z,cash_out,12550,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:22:36Z,cash_in,4050,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:22:38Z,cash_out,13700,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:22:47Z,cash_out,7550,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:22:58Z,cash_out,6100,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:23:39Z,cash_out,2250,"Zindabazar, Sylhet",pending,0,normal
rocket_sim,2026-07-10T17:24:14Z,cash_out,9400,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:24:58Z,cash_out,1700,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:25:25Z,cash_out,2800,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:25:44Z,cash_out,7000,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:25:44Z,cash_out,2850,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:25:45Z,cash_in,750,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:26:09Z,cash_out,3150,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:27:12Z,cash_in,2150,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:27:39Z,cash_out,4400,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:28:31Z,cash_out,2950,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:28:55Z,cash_out,1500,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:28:56Z,cash_out,700,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:29:47Z,cash_out,3800,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:30:00Z,cash_in,2950,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:30:05Z,cash_in,800,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:30:12Z,cash_in,8450,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:30:28Z,cash_out,1450,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:30:31Z,cash_out,650,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:31:16Z,cash_in,5600,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:31:31Z,cash_in,1850,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:31:36Z,cash_out,3300,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:32:04Z,cash_out,1600,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:32:08Z,cash_in,1750,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:32:52Z,cash_out,1800,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:33:16Z,cash_out,6400,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:33:17Z,cash_in,1300,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:33:33Z,cash_out,650,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:34:15Z,cash_out,1250,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:34:42Z,cash_out,1150,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:34:57Z,cash_in,5350,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:34:59Z,cash_in,3350,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:35:25Z,cash_out,3850,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:35:25Z,cash_out,2350,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:36:25Z,cash_in,1950,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:37:06Z,cash_in,1850,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:37:07Z,cash_out,6850,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:37:22Z,cash_out,1650,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:37:30Z,cash_out,2300,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:37:56Z,cash_in,4100,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:38:02Z,cash_out,1100,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:38:25Z,cash_in,4350,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:38:54Z,cash_in,3250,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:38:56Z,cash_in,3050,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:39:46Z,cash_out,1700,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:39:54Z,cash_in,1800,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:40:04Z,cash_in,3250,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:40:14Z,cash_in,750,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:40:26Z,cash_in,2050,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:40:46Z,cash_out,3650,"Zindabazar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:40:50Z,cash_out,2100,"Ambarkhana, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:41:06Z,cash_out,6050,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:41:09Z,cash_in,2150,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:41:18Z,cash_in,7700,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:41:58Z,cash_out,2650,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:42:05Z,cash_in,1450,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:42:56Z,cash_out,1200,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:43:38Z,cash_out,3250,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:43:48Z,cash_out,1550,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:43:59Z,cash_out,1000,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:44:07Z,cash_out,5050,"Shahjalal Uposhahar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:44:14Z,cash_in,1600,"Shahjalal Uposhahar, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:44:35Z,cash_in,4050,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:44:41Z,cash_out,7650,"Zindabazar, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:44:44Z,cash_out,3550,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:44:54Z,cash_in,550,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:44:57Z,cash_in,800,"Zindabazar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:45:22Z,cash_in,550,"Shahjalal Uposhahar, Sylhet",completed,0,normal
bkash_sim,2026-07-10T17:45:56Z,cash_out,3050,"Ambarkhana, Sylhet",completed,0,normal
rocket_sim,2026-07-10T17:46:02Z,cash_in,800,"Ambarkhana, Sylhet",completed,0,normal
nagad_sim,2026-07-10T17:46:24Z,cash_in,550,"Ambarkhana, Sylhet",completed,0,normal
